model_id,status,target_mass_Mjup,R_1bar_Rjup,true_mass_Mjup,T_int_dial_K,T_int_true_K,T_irr_K,metallicity,core_mass_Me,f_sed,kzz,iterations,P_link_bar,R_total_m,original_file,JWST_NIRCam.F070W_flux_Wm2um,JWST_NIRCam.F070W_flux_Jy,JWST_NIRCam.F090W_flux_Wm2um,JWST_NIRCam.F090W_flux_Jy,JWST_NIRCam.F115W_flux_Wm2um,JWST_NIRCam.F115W_flux_Jy,JWST_NIRCam.F140M_flux_Wm2um,JWST_NIRCam.F140M_flux_Jy,JWST_NIRCam.F150W_flux_Wm2um,JWST_NIRCam.F150W_flux_Jy,JWST_NIRCam.F182M_flux_Wm2um,JWST_NIRCam.F182M_flux_Jy,JWST_NIRCam.F200W_flux_Wm2um,JWST_NIRCam.F200W_flux_Jy,JWST_NIRCam.F210M_flux_Wm2um,JWST_NIRCam.F210M_flux_Jy,JWST_NIRCam.F250M_flux_Wm2um,JWST_NIRCam.F250M_flux_Jy,JWST_NIRCam.F277W_flux_Wm2um,JWST_NIRCam.F277W_flux_Jy,JWST_NIRCam.F300M_flux_Wm2um,JWST_NIRCam.F300M_flux_Jy,JWST_NIRCam.F335M_flux_Wm2um,JWST_NIRCam.F335M_flux_Jy,JWST_NIRCam.F356W_flux_Wm2um,JWST_NIRCam.F356W_flux_Jy,JWST_NIRCam.F410M_flux_Wm2um,JWST_NIRCam.F410M_flux_Jy,JWST_NIRCam.F430M_flux_Wm2um,JWST_NIRCam.F430M_flux_Jy,JWST_NIRCam.F444W_flux_Wm2um,JWST_NIRCam.F444W_flux_Jy,JWST_NIRCam.F460M_flux_Wm2um,JWST_NIRCam.F460M_flux_Jy,JWST_NIRCam.F480M_flux_Wm2um,JWST_NIRCam.F480M_flux_Jy,JWST_MIRI.F560W_flux_Wm2um,JWST_MIRI.F560W_flux_Jy,JWST_MIRI.F770W_flux_Wm2um,JWST_MIRI.F770W_flux_Jy,JWST_MIRI.F1000W_flux_Wm2um,JWST_MIRI.F1000W_flux_Jy,JWST_MIRI.F1130W_flux_Wm2um,JWST_MIRI.F1130W_flux_Jy,JWST_MIRI.F1280W_flux_Wm2um,JWST_MIRI.F1280W_flux_Jy,JWST_MIRI.F1500W_flux_Wm2um,JWST_MIRI.F1500W_flux_Jy,JWST_MIRI.F1800W_flux_Wm2um,JWST_MIRI.F1800W_flux_Jy,JWST_MIRI.F2100W_flux_Wm2um,JWST_MIRI.F2100W_flux_Jy,JWST_MIRI.F2550W_flux_Wm2um,JWST_MIRI.F2550W_flux_Jy,JWST_NIRISS.F090W_flux_Wm2um,JWST_NIRISS.F090W_flux_Jy,JWST_NIRISS.F115W_flux_Wm2um,JWST_NIRISS.F115W_flux_Jy,JWST_NIRISS.F140M_flux_Wm2um,JWST_NIRISS.F140M_flux_Jy,JWST_NIRISS.F150W_flux_Wm2um,JWST_NIRISS.F150W_flux_Jy,JWST_NIRISS.F158M_flux_Wm2um,JWST_NIRISS.F158M_flux_Jy,JWST_NIRISS.F200W_flux_Wm2um,JWST_NIRISS.F200W_flux_Jy,JWST_NIRISS.F277W_flux_Wm2um,JWST_NIRISS.F277W_flux_Jy,JWST_NIRISS.F380M_flux_Wm2um,JWST_NIRISS.F380M_flux_Jy,JWST_NIRISS.F430M_flux_Wm2um,JWST_NIRISS.F430M_flux_Jy,JWST_NIRISS.F480M_flux_Wm2um,JWST_NIRISS.F480M_flux_Jy,Paranal_SPHERE.IRDIS_B_Y_flux_Wm2um,Paranal_SPHERE.IRDIS_B_Y_flux_Jy,Paranal_SPHERE.IRDIS_B_J_flux_Wm2um,Paranal_SPHERE.IRDIS_B_J_flux_Jy,Paranal_SPHERE.IRDIS_B_H_flux_Wm2um,Paranal_SPHERE.IRDIS_B_H_flux_Jy,Paranal_SPHERE.IRDIS_B_Ks_flux_Wm2um,Paranal_SPHERE.IRDIS_B_Ks_flux_Jy,Paranal_SPHERE.IRDIS_D_J23_2_flux_Wm2um,Paranal_SPHERE.IRDIS_D_J23_2_flux_Jy,Paranal_SPHERE.IRDIS_D_J23_3_flux_Wm2um,Paranal_SPHERE.IRDIS_D_J23_3_flux_Jy,Paranal_SPHERE.IRDIS_D_H23_2_flux_Wm2um,Paranal_SPHERE.IRDIS_D_H23_2_flux_Jy,Paranal_SPHERE.IRDIS_D_H23_3_flux_Wm2um,Paranal_SPHERE.IRDIS_D_H23_3_flux_Jy,Paranal_SPHERE.IRDIS_D_K12_1_flux_Wm2um,Paranal_SPHERE.IRDIS_D_K12_1_flux_Jy,Paranal_SPHERE.IRDIS_D_K12_2_flux_Wm2um,Paranal_SPHERE.IRDIS_D_K12_2_flux_Jy,Paranal_NACO.J_flux_Wm2um,Paranal_NACO.J_flux_Jy,Paranal_NACO.H_flux_Wm2um,Paranal_NACO.H_flux_Jy,Paranal_NACO.Ks_flux_Wm2um,Paranal_NACO.Ks_flux_Jy,Paranal_NACO.Lp_flux_Wm2um,Paranal_NACO.Lp_flux_Jy,Paranal_NACO.Mp_flux_Wm2um,Paranal_NACO.Mp_flux_Jy,Paranal_HAWKI.J_flux_Wm2um,Paranal_HAWKI.J_flux_Jy,Paranal_HAWKI.H_flux_Wm2um,Paranal_HAWKI.H_flux_Jy,Paranal_HAWKI.Ks_flux_Wm2um,Paranal_HAWKI.Ks_flux_Jy,Paranal_HAWKI.CH4_flux_Wm2um,Paranal_HAWKI.CH4_flux_Jy,Paranal_VISIR.Q2_flux_Wm2um,Paranal_VISIR.Q2_flux_Jy,Keck_NIRC2.J_flux_Wm2um,Keck_NIRC2.J_flux_Jy,Keck_NIRC2.H_flux_Wm2um,Keck_NIRC2.H_flux_Jy,Keck_NIRC2.Ks_flux_Wm2um,Keck_NIRC2.Ks_flux_Jy,Keck_NIRC2.Kp_flux_Wm2um,Keck_NIRC2.Kp_flux_Jy,Keck_NIRC2.Lp_flux_Wm2um,Keck_NIRC2.Lp_flux_Jy,Keck_NIRC2.Ms_flux_Wm2um,Keck_NIRC2.Ms_flux_Jy,HST_WFC3_IR.F110W_flux_Wm2um,HST_WFC3_IR.F110W_flux_Jy,HST_WFC3_IR.F140W_flux_Wm2um,HST_WFC3_IR.F140W_flux_Jy,HST_WFC3_IR.F160W_flux_Wm2um,HST_WFC3_IR.F160W_flux_Jy,HST_WFC3_UVIS1.F606W_flux_Wm2um,HST_WFC3_UVIS1.F606W_flux_Jy,HST_WFC3_UVIS1.F814W_flux_Wm2um,HST_WFC3_UVIS1.F814W_flux_Jy,Spitzer_IRAC.I1_flux_Wm2um,Spitzer_IRAC.I1_flux_Jy,Spitzer_IRAC.I2_flux_Wm2um,Spitzer_IRAC.I2_flux_Jy,Spitzer_IRAC.I3_flux_Wm2um,Spitzer_IRAC.I3_flux_Jy,Spitzer_IRAC.I4_flux_Wm2um,Spitzer_IRAC.I4_flux_Jy,WISE_WISE.W1_flux_Wm2um,WISE_WISE.W1_flux_Jy,WISE_WISE.W2_flux_Wm2um,WISE_WISE.W2_flux_Jy,WISE_WISE.W3_flux_Wm2um,WISE_WISE.W3_flux_Jy,WISE_WISE.W4_flux_Wm2um,WISE_WISE.W4_flux_Jy,Roman_WFI.F062_flux_Wm2um,Roman_WFI.F062_flux_Jy,Roman_WFI.F087_flux_Wm2um,Roman_WFI.F087_flux_Jy,Roman_WFI.F106_flux_Wm2um,Roman_WFI.F106_flux_Jy,Roman_WFI.F129_flux_Wm2um,Roman_WFI.F129_flux_Jy,Roman_WFI.F146_flux_Wm2um,Roman_WFI.F146_flux_Jy,Roman_WFI.F158_flux_Wm2um,Roman_WFI.F158_flux_Jy,Roman_WFI.F184_flux_Wm2um,Roman_WFI.F184_flux_Jy,2MASS_2MASS.J_flux_Wm2um,2MASS_2MASS.J_flux_Jy,2MASS_2MASS.H_flux_Wm2um,2MASS_2MASS.H_flux_Jy,2MASS_2MASS.Ks_flux_Wm2um,2MASS_2MASS.Ks_flux_Jy,SLOAN_SDSS.u_flux_Wm2um,SLOAN_SDSS.u_flux_Jy,SLOAN_SDSS.g_flux_Wm2um,SLOAN_SDSS.g_flux_Jy,SLOAN_SDSS.r_flux_Wm2um,SLOAN_SDSS.r_flux_Jy,SLOAN_SDSS.i_flux_Wm2um,SLOAN_SDSS.i_flux_Jy,SLOAN_SDSS.z_flux_Wm2um,SLOAN_SDSS.z_flux_Jy,PAN-STARRS_PS1.g_flux_Wm2um,PAN-STARRS_PS1.g_flux_Jy,PAN-STARRS_PS1.r_flux_Wm2um,PAN-STARRS_PS1.r_flux_Jy,PAN-STARRS_PS1.i_flux_Wm2um,PAN-STARRS_PS1.i_flux_Jy,PAN-STARRS_PS1.z_flux_Wm2um,PAN-STARRS_PS1.z_flux_Jy,PAN-STARRS_PS1.y_flux_Wm2um,PAN-STARRS_PS1.y_flux_Jy,GAIA_GAIA3.G_flux_Wm2um,GAIA_GAIA3.G_flux_Jy,GAIA_GAIA3.Gbp_flux_Wm2um,GAIA_GAIA3.Gbp_flux_Jy,GAIA_GAIA3.Grp_flux_Wm2um,GAIA_GAIA3.Grp_flux_Jy,TESS_TESS.Red_flux_Wm2um,TESS_TESS.Red_flux_Jy,Kepler_Kepler.K_flux_Wm2um,Kepler_Kepler.K_flux_Jy
model_00000,max_iterations_reached,0.5,1.384819328974283,0.4558283306320378,400.0,284.2829867527502,1000.0,0.0,10.0,1.0,8.0,,57.87619883491205,100951921.12279125,M_0.456_Tirr_1000.0_Tint_284.3_Met_0.00_Core_10.0_fsed_1.0_kzz_8.0_iter_3.pkl,514.9857822036811,85518208315244.58,4122.758741898989,1124394178021321.4,12813.226183236222,5721395133600765.0,3923.239419467285,2587172313220174.5,9095.607081356124,6862741456295387.0,8782.65662669723,9989960151622176.0,11220.551419115127,1.4872434549062918e+16,14247.525333811787,2.0885298248928316e+16,6749.250776924381,1.4113166629748916e+16,7651.462160206672,1.9573667607861548e+16,7719.668713261401,2.3032790832178264e+16,4720.28991578784,1.7816716228205496e+16,6807.70242010334,2.9050561073630676e+16,9375.216508667045,5.216632263963328e+16,7387.108776473683,4.5193153899316504e+16,7295.801090833639,4.744706838969731e+16,5946.583020732036,4.2543833158578856e+16,5824.48234196037,4.511556024273922e+16,4204.858947597456,4.47017334611309e+16,1700.0475090731493,3.3314231337994036e+16,1068.8294591017666,3.545304421985879e+16,740.3813920432075,3.165623317183377e+16,490.2604526365505,2.67805314399508e+16,267.27283835843934,2.0290136850973376e+16,141.81587797476934,1.5323230834195328e+16,83.08294364283549,1.2042970324184888e+16,39.94516920594221,8613167692834244.0,4066.121088109389,1104710953183960.0,12786.49965558786,5668946408729476.0,3913.1480863939337,2579771861343517.0,8964.864013419194,6742723323984559.0,12280.531977776,1.0326906022616162e+16,11117.957224848078,1.4665185850020482e+16,7598.145758380786,1.9642572620379388e+16,9223.482348046653,4.50906663219497e+16,7305.549008792355,4.479344800010381e+16,5812.035431665397,4.4996762489079144e+16,11786.019701974927,4264332799233755.5,12047.66698754431,6228241965627503.0,11362.07783135894,1.0014989917665252e+16,10546.421085599923,1.6755871943866902e+16,7255.639468209645,3408920656450112.0,22283.709414643763,1.1976246428570996e+16,17852.567732401007,1.4985651844342284e+16,10084.881683386335,9338387048299236.0,17330.46892396859,2.5586911065707e+16,5369.982744949376,9109964211364766.0,11324.809039901107,6045660080616870.0,10887.443806351543,9993522537907646.0,10607.737418598235,1.6278365289488816e+16,8444.853439366701,4.077871266524094e+16,5878.192252606698,4.483889896916022e+16,16064.170017566918,8485400750931846.0,11343.275252522613,9937025977005972.0,10998.30911640918,1.6933984718858372e+16,14490.747824796292,1.1988735981411064e+16,121.66750214351623,1.4222463256451096e+16,15681.700987937274,8151654550949398.0,11357.962247993455,1.0080911173237356e+16,11284.30199877622,1.733766240368696e+16,11100.225809879532,1.6674739895991024e+16,8157.851818977999,3.87899113057299e+16,5917.66482969898,4.304976849141283e+16,10409.683975314349,4691472608338340.0,10783.330547120426,7019463277279227.0,9964.233365604645,7874432445719150.0,802.4268309295278,94015970234636.75,1877.6015349375095,407670680140832.75,6467.812906966462,2.73007442202985e+16,6792.321933252415,4.601333155803974e+16,4025.1864619968796,4.4214695070299384e+16,1623.6185371935926,3.403310317480235e+16,6100.697753955311,2.352871256893084e+16,6395.509942204407,4.616666987625884e+16,516.6623082062545,2.8229853118692344e+16,65.54276629680093,1.0835312573222404e+16,658.9221202735421,88345468049181.31,3201.652407636279,811883702687781.6,8533.320825185821,3195272743456437.0,9536.870669012365,5323348302225039.0,9793.032023620233,7082154750472031.0,9663.633282832334,8037927302741552.0,9033.475868792575,1.0221776101611524e+16,13436.010207838908,6901513414516526.0,11652.597283063595,1.0598091077889128e+16,10773.542904635526,1.6858500916465686e+16,2709.707341319675,117622054793497.88,4128.401092405026,306646337878379.44,330.99717698410603,42238675243694.33,571.1412072184098,107155664891047.36,4381.818682051501,1173802514977194.8,3458.379250195338,273197268712389.28,390.60058843827704,50320603537347.2,551.916387859152,104791425185049.61,3675.911162405707,923698972903504.9,5613.967821045337,1737598038403746.5,1725.1843886997704,235015958197277.7,2167.9460543576165,194271301665897.5,1910.4463937472906,390201860393475.3,2739.752502425793,580850650318292.8,1302.0974318903782,178840574990941.62
model_00001,max_iterations_reached,0.5,1.384819328974283,0.4558283306320378,400.0,284.2829867527502,1000.0,0.0,10.0,1.0,9.0,,57.87619883491205,100951921.12279125,M_0.456_Tirr_1000.0_Tint_284.3_Met_0.00_Core_10.0_fsed_1.0_kzz_9.0_iter_3.pkl,514.9857822036811,85518208315244.58,4122.758741898989,1124394178021321.4,12813.226183236222,5721395133600765.0,3923.239419467285,2587172313220174.5,9095.607081356124,6862741456295387.0,8782.65662669723,9989960151622176.0,11220.551419115127,1.4872434549062918e+16,14247.525333811787,2.0885298248928316e+16,6749.250776924381,1.4113166629748916e+16,7651.462160206672,1.9573667607861548e+16,7719.668713261401,2.3032790832178264e+16,4720.28991578784,1.7816716228205496e+16,6807.70242010334,2.9050561073630676e+16,9375.216508667045,5.216632263963328e+16,7387.108776473683,4.5193153899316504e+16,7295.801090833639,4.744706838969731e+16,5946.583020732036,4.2543833158578856e+16,5824.48234196037,4.511556024273922e+16,4204.858947597456,4.47017334611309e+16,1700.0475090731493,3.3314231337994036e+16,1068.8294591017666,3.545304421985879e+16,740.3813920432075,3.165623317183377e+16,490.2604526365505,2.67805314399508e+16,267.27283835843934,2.0290136850973376e+16,141.81587797476934,1.5323230834195328e+16,83.08294364283549,1.2042970324184888e+16,39.94516920594221,8613167692834244.0,4066.121088109389,1104710953183960.0,12786.49965558786,5668946408729476.0,3913.1480863939337,2579771861343517.0,8964.864013419194,6742723323984559.0,12280.531977776,1.0326906022616162e+16,11117.957224848078,1.4665185850020482e+16,7598.145758380786,1.9642572620379388e+16,9223.482348046653,4.50906663219497e+16,7305.549008792355,4.479344800010381e+16,5812.035431665397,4.4996762489079144e+16,11786.019701974927,4264332799233755.5,12047.66698754431,6228241965627503.0,11362.07783135894,1.0014989917665252e+16,10546.421085599923,1.6755871943866902e+16,7255.639468209645,3408920656450112.0,22283.709414643763,1.1976246428570996e+16,17852.567732401007,1.4985651844342284e+16,10084.881683386335,9338387048299236.0,17330.46892396859,2.5586911065707e+16,5369.982744949376,9109964211364766.0,11324.809039901107,6045660080616870.0,10887.443806351543,9993522537907646.0,10607.737418598235,1.6278365289488816e+16,8444.853439366701,4.077871266524094e+16,5878.192252606698,4.483889896916022e+16,16064.170017566918,8485400750931846.0,11343.275252522613,9937025977005972.0,10998.30911640918,1.6933984718858372e+16,14490.747824796292,1.1988735981411064e+16,121.66750214351623,1.4222463256451096e+16,15681.700987937274,8151654550949398.0,11357.962247993455,1.0080911173237356e+16,11284.30199877622,1.733766240368696e+16,11100.225809879532,1.6674739895991024e+16,8157.851818977999,3.87899113057299e+16,5917.66482969898,4.304976849141283e+16,10409.683975314349,4691472608338340.0,10783.330547120426,7019463277279227.0,9964.233365604645,7874432445719150.0,802.4268309295278,94015970234636.75,1877.6015349375095,407670680140832.75,6467.812906966462,2.73007442202985e+16,6792.321933252415,4.601333155803974e+16,4025.1864619968796,4.4214695070299384e+16,1623.6185371935926,3.403310317480235e+16,6100.697753955311,2.352871256893084e+16,6395.509942204407,4.616666987625884e+16,516.6623082062545,2.8229853118692344e+16,65.54276629680093,1.0835312573222404e+16,658.9221202735421,88345468049181.31,3201.652407636279,811883702687781.6,8533.320825185821,3195272743456437.0,9536.870669012365,5323348302225039.0,9793.032023620233,7082154750472031.0,9663.633282832334,8037927302741552.0,9033.475868792575,1.0221776101611524e+16,13436.010207838908,6901513414516526.0,11652.597283063595,1.0598091077889128e+16,10773.542904635526,1.6858500916465686e+16,2709.707341319675,117622054793497.88,4128.401092405026,306646337878379.44,330.99717698410603,42238675243694.33,571.1412072184098,107155664891047.36,4381.818682051501,1173802514977194.8,3458.379250195338,273197268712389.28,390.60058843827704,50320603537347.2,551.916387859152,104791425185049.61,3675.911162405707,923698972903504.9,5613.967821045337,1737598038403746.5,1725.1843886997704,235015958197277.7,2167.9460543576165,194271301665897.5,1910.4463937472906,390201860393475.3,2739.752502425793,580850650318292.8,1302.0974318903782,178840574990941.62
model_00002,max_iterations_reached,0.5,1.384819328974283,0.4558283306320378,400.0,284.2829867527502,1000.0,0.0,10.0,3.0,8.0,,57.87619883491205,100951921.12279125,M_0.456_Tirr_1000.0_Tint_284.3_Met_0.00_Core_10.0_fsed_3.0_kzz_8.0_iter_3.pkl,514.9857822036811,85518208315244.58,4122.758741898989,1124394178021321.4,12813.226183236222,5721395133600765.0,3923.239419467285,2587172313220174.5,9095.607081356124,6862741456295387.0,8782.65662669723,9989960151622176.0,11220.551419115127,1.4872434549062918e+16,14247.525333811787,2.0885298248928316e+16,6749.250776924381,1.4113166629748916e+16,7651.462160206672,1.9573667607861548e+16,7719.668713261401,2.3032790832178264e+16,4720.28991578784,1.7816716228205496e+16,6807.70242010334,2.9050561073630676e+16,9375.216508667045,5.216632263963328e+16,7387.108776473683,4.5193153899316504e+16,7295.801090833639,4.744706838969731e+16,5946.583020732036,4.2543833158578856e+16,5824.48234196037,4.511556024273922e+16,4204.858947597456,4.47017334611309e+16,1700.0475090731493,3.3314231337994036e+16,1068.8294591017666,3.545304421985879e+16,740.3813920432075,3.165623317183377e+16,490.2604526365505,2.67805314399508e+16,267.27283835843934,2.0290136850973376e+16,141.81587797476934,1.5323230834195328e+16,83.08294364283549,1.2042970324184888e+16,39.94516920594221,8613167692834244.0,4066.121088109389,1104710953183960.0,12786.49965558786,5668946408729476.0,3913.1480863939337,2579771861343517.0,8964.864013419194,6742723323984559.0,12280.531977776,1.0326906022616162e+16,11117.957224848078,1.4665185850020482e+16,7598.145758380786,1.9642572620379388e+16,9223.482348046653,4.50906663219497e+16,7305.549008792355,4.479344800010381e+16,5812.035431665397,4.4996762489079144e+16,11786.019701974927,4264332799233755.5,12047.66698754431,6228241965627503.0,11362.07783135894,1.0014989917665252e+16,10546.421085599923,1.6755871943866902e+16,7255.639468209645,3408920656450112.0,22283.709414643763,1.1976246428570996e+16,17852.567732401007,1.4985651844342284e+16,10084.881683386335,9338387048299236.0,17330.46892396859,2.5586911065707e+16,5369.982744949376,9109964211364766.0,11324.809039901107,6045660080616870.0,10887.443806351543,9993522537907646.0,10607.737418598235,1.6278365289488816e+16,8444.853439366701,4.077871266524094e+16,5878.192252606698,4.483889896916022e+16,16064.170017566918,8485400750931846.0,11343.275252522613,9937025977005972.0,10998.30911640918,1.6933984718858372e+16,14490.747824796292,1.1988735981411064e+16,121.66750214351623,1.4222463256451096e+16,15681.700987937274,8151654550949398.0,11357.962247993455,1.0080911173237356e+16,11284.30199877622,1.733766240368696e+16,11100.225809879532,1.6674739895991024e+16,8157.851818977999,3.87899113057299e+16,5917.66482969898,4.304976849141283e+16,10409.683975314349,4691472608338340.0,10783.330547120426,7019463277279227.0,9964.233365604645,7874432445719150.0,802.4268309295278,94015970234636.75,1877.6015349375095,407670680140832.75,6467.812906966462,2.73007442202985e+16,6792.321933252415,4.601333155803974e+16,4025.1864619968796,4.4214695070299384e+16,1623.6185371935926,3.403310317480235e+16,6100.697753955311,2.352871256893084e+16,6395.509942204407,4.616666987625884e+16,516.6623082062545,2.8229853118692344e+16,65.54276629680093,1.0835312573222404e+16,658.9221202735421,88345468049181.31,3201.652407636279,811883702687781.6,8533.320825185821,3195272743456437.0,9536.870669012365,5323348302225039.0,9793.032023620233,7082154750472031.0,9663.633282832334,8037927302741552.0,9033.475868792575,1.0221776101611524e+16,13436.010207838908,6901513414516526.0,11652.597283063595,1.0598091077889128e+16,10773.542904635526,1.6858500916465686e+16,2709.707341319675,117622054793497.88,4128.401092405026,306646337878379.44,330.99717698410603,42238675243694.33,571.1412072184098,107155664891047.36,4381.818682051501,1173802514977194.8,3458.379250195338,273197268712389.28,390.60058843827704,50320603537347.2,551.916387859152,104791425185049.61,3675.911162405707,923698972903504.9,5613.967821045337,1737598038403746.5,1725.1843886997704,235015958197277.7,2167.9460543576165,194271301665897.5,1910.4463937472906,390201860393475.3,2739.752502425793,580850650318292.8,1302.0974318903782,178840574990941.62
model_00003,max_iterations_reached,0.5,1.384819328974283,0.4558283306320378,400.0,284.2829867527502,1000.0,0.0,10.0,3.0,9.0,,57.87619883491205,100951921.12279125,M_0.456_Tirr_1000.0_Tint_284.3_Met_0.00_Core_10.0_fsed_3.0_kzz_9.0_iter_3.pkl,514.9857822036811,85518208315244.58,4122.758741898989,1124394178021321.4,12813.226183236222,5721395133600765.0,3923.239419467285,2587172313220174.5,9095.607081356124,6862741456295387.0,8782.65662669723,9989960151622176.0,11220.551419115127,1.4872434549062918e+16,14247.525333811787,2.0885298248928316e+16,6749.250776924381,1.4113166629748916e+16,7651.462160206672,1.9573667607861548e+16,7719.668713261401,2.3032790832178264e+16,4720.28991578784,1.7816716228205496e+16,6807.70242010334,2.9050561073630676e+16,9375.216508667045,5.216632263963328e+16,7387.108776473683,4.5193153899316504e+16,7295.801090833639,4.744706838969731e+16,5946.583020732036,4.2543833158578856e+16,5824.48234196037,4.511556024273922e+16,4204.858947597456,4.47017334611309e+16,1700.0475090731493,3.3314231337994036e+16,1068.8294591017666,3.545304421985879e+16,740.3813920432075,3.165623317183377e+16,490.2604526365505,2.67805314399508e+16,267.27283835843934,2.0290136850973376e+16,141.81587797476934,1.5323230834195328e+16,83.08294364283549,1.2042970324184888e+16,39.94516920594221,8613167692834244.0,4066.121088109389,1104710953183960.0,12786.49965558786,5668946408729476.0,3913.1480863939337,2579771861343517.0,8964.864013419194,6742723323984559.0,12280.531977776,1.0326906022616162e+16,11117.957224848078,1.4665185850020482e+16,7598.145758380786,1.9642572620379388e+16,9223.482348046653,4.50906663219497e+16,7305.549008792355,4.479344800010381e+16,5812.035431665397,4.4996762489079144e+16,11786.019701974927,4264332799233755.5,12047.66698754431,6228241965627503.0,11362.07783135894,1.0014989917665252e+16,10546.421085599923,1.6755871943866902e+16,7255.639468209645,3408920656450112.0,22283.709414643763,1.1976246428570996e+16,17852.567732401007,1.4985651844342284e+16,10084.881683386335,9338387048299236.0,17330.46892396859,2.5586911065707e+16,5369.982744949376,9109964211364766.0,11324.809039901107,6045660080616870.0,10887.443806351543,9993522537907646.0,10607.737418598235,1.6278365289488816e+16,8444.853439366701,4.077871266524094e+16,5878.192252606698,4.483889896916022e+16,16064.170017566918,8485400750931846.0,11343.275252522613,9937025977005972.0,10998.30911640918,1.6933984718858372e+16,14490.747824796292,1.1988735981411064e+16,121.66750214351623,1.4222463256451096e+16,15681.700987937274,8151654550949398.0,11357.962247993455,1.0080911173237356e+16,11284.30199877622,1.733766240368696e+16,11100.225809879532,1.6674739895991024e+16,8157.851818977999,3.87899113057299e+16,5917.66482969898,4.304976849141283e+16,10409.683975314349,4691472608338340.0,10783.330547120426,7019463277279227.0,9964.233365604645,7874432445719150.0,802.4268309295278,94015970234636.75,1877.6015349375095,407670680140832.75,6467.812906966462,2.73007442202985e+16,6792.321933252415,4.601333155803974e+16,4025.1864619968796,4.4214695070299384e+16,1623.6185371935926,3.403310317480235e+16,6100.697753955311,2.352871256893084e+16,6395.509942204407,4.616666987625884e+16,516.6623082062545,2.8229853118692344e+16,65.54276629680093,1.0835312573222404e+16,658.9221202735421,88345468049181.31,3201.652407636279,811883702687781.6,8533.320825185821,3195272743456437.0,9536.870669012365,5323348302225039.0,9793.032023620233,7082154750472031.0,9663.633282832334,8037927302741552.0,9033.475868792575,1.0221776101611524e+16,13436.010207838908,6901513414516526.0,11652.597283063595,1.0598091077889128e+16,10773.542904635526,1.6858500916465686e+16,2709.707341319675,117622054793497.88,4128.401092405026,306646337878379.44,330.99717698410603,42238675243694.33,571.1412072184098,107155664891047.36,4381.818682051501,1173802514977194.8,3458.379250195338,273197268712389.28,390.60058843827704,50320603537347.2,551.916387859152,104791425185049.61,3675.911162405707,923698972903504.9,5613.967821045337,1737598038403746.5,1725.1843886997704,235015958197277.7,2167.9460543576165,194271301665897.5,1910.4463937472906,390201860393475.3,2739.752502425793,580850650318292.8,1302.0974318903782,178840574990941.62
